,Date,Name,Tweets,Tags,Hashtags,classofspeech
2913,1562219548,Damian,"I don't really want to leave the UK, but I *really* don't want to live in a country which makes my foreign-born and non-white friends feel so unwelcome.
Don't accept corruption and evil - unify and fight the manipulation and mistreatment which led to the 2016 result.
#RevokeA50",,['RevokeA50'],neither
2914,1562217126,Anonymous,Join the #TangoTide  Heidi ,,['TangoTide'],neither
2915,1562216008,Anonymous,"#Sugar interests British Sugar (managing director's wife Victoria Atkins is a minister) & Tate&Lyle brand owners  back #brexit &  Tories

@carolecadwalla @heidiallen75 @LibDemsRural @EdwardJDavey
@ledredman @David_Dowse1 @LibDemHealth @sarahwollastonhttps://twitter.com/match_joe/status/1146624209164099584?s=19Â 
",,"['Sugar', 'brexit']",neither
2916,1562211489,Anonymous,"Associated British Foods (#ABF) who own British Sugar &  Jordans cereals heavily back #Brexit 
Surprisingly #BlowJo is planning on ""reviewing"" health related taxes incldg sugar (+tobacco, alcohol & gambling....)
Sold us?
@LibDemsRural @heidiallen75 @LibDemHealth @sarahwollaston",,"['Brexit', 'BlowJo']",neither
2917,1562208758,Helen James,Absolutely right @heidiallen75 https://twitter.com/heidiallen75/status/1146510833452797959Â ,,[],neither
2919,1562200622,Wullie Nixon. VSS.,You can unite for English home rule. You were Smug With EVEL. go the hog. English Independence. Cause Scotland and Ireland are Finished with Unequal 533 English MPs Imposing English Will on the Other Lesser equal Members. #DissolveEnglishimposedwill #DissolvethecorruptUKunion,,"['DissolveEnglishimposedwill', 'DissolvethecorruptUKunion']",neither
2920,1562335421,Heidi Allen,Superb leadership in the national interest from @Plaid_Cymru - everyone should back @LibDems in this by-election #countryfirst #unitetoremainhttps://twitter.com/Plaid_Cymru/status/1146893950189559812Â ,,"['countryfirst', 'unitetoremainhttps://twitter.com/Plaid_Cymru/status/1146893950189559812']",neither
2922,1562350173,Heidi Allen,"If your train travel was disrupted by the @GNRailUK timetable chaos last year, have your say on how the compensation fund should be spent! https://www.royston-crow.co.uk/news/heidi-allen-on-passenger-benefits-fund-1-6142977Â 
?",,[],neither
2923,1562362532,Anonymous,We can do this if we work together. #RemainAlliance in next #GeneralElection government of #nationalunity between #Remain parties.,,"['RemainAlliance', 'GeneralElection', 'nationalunity', 'Remain']",neither
2924,1562349614,Mike Robbins,"Totally agree, this is the right decision by Plaid Cymru.
But I hope the LibDems know that at some point, in some other constituency, they are going to have to reciprocate. Otherwise they won't get this sort of help again.",,[],neither
2925,1562349172,GarethKCoombes,Well done. One joint goal.,,[],neither
2926,1562346697,Neil Atherton #votelabour2019,Not sure the Lib DemÂs are very keen on her in the constituency,,[],offensive_language
2927,1562345878,Anonymous,"Is that what is happening, seems strange that @ChukaUmunna was able to join yet the likes of @heidiallen75 are still independent ",,[],neither
2928,1562344906,Anonymous,Hats off to @Plaid_Cymru !,,[],neither
2929,1562344836,Melissa Jordan,"Its not just Northants, South  Cambridgeshire has recieved less per pupil than both Bedfordshire and Hertfordshire (its nearest neighbours) for at least 15+ years @heidiallen75 @IndSouthCambshttps://twitter.com/TomRees_77/status/1146999490508992512Â 
",,[],neither
2930,1562344190,The Dragon Fairy,"""The universities that recorded the most official complaints"" - @Cambridge_Uni is at the top. https://www.theguardian.com/education/2019/jul/05/uk-universities-condemned-for-failure-to-tackle-racismÂ 
 Grim. @DanielZeichner @lewis_herbert @heidiallen75 @rodcantrill",,[],neither
2931,1562344047,Anonymous,Now THATS how you do mature politics ,,[],neither
2932,1562343386,Gerard Cassidy,Heidi you are wasted as an independent.  It's time to perhaps follow in the footsteps of @ChukaUmunna,,[],neither
2933,1562341024,kevinrogers,So I suppose from this you are just sounding them both out and not ruling out moving to Wales to save your own neck,,[],neither
2934,1562336794,Roger French,Can we have a by-election in South Cambs please now that you have abandoned the party that got you ejected?,,[],offensive_language
2935,1562336660,JacquiKemp,"Hi @heidiallen75 I'm a business leader in your constituency, in fact you live in the next village to my office. I want to deliver a robust mental health package to every business across the UK, current needs are not being met, which negatively impacts GDP. Can we talk?",,[],neither
2936,1562335734,Anonymous,"Never mind backing them, you need to be joining them ",,[],neither
2937,1562331619,Pete Smiff,Nope. Shame really as her unremitting drivel keeps cropping up via way of retweets.,,[],neither
2938,1562330271,Quite Right,"Bring them on I say. Such incompetents will only serve to hasten the downfall of this farcical charade.
#ClownShow",,['ClownShow'],neither
2939,1562329561,Anonymous,"Totally brilliant, how we're going to miss @afneil !
4 failed liberal metropolitan elite EU politicians just been ""elected"" to a failing dysfunctional organisation.
@ChukaUmunna
@Andrew_Adonis
@YvetteCooperMP
@Anna_Soubry
@DavidLammy
@heidiallen75
@GaryLineker
@SadiqKhanhttps://twitter.com/brexitblog_info/status/1147024809081151488Â 
",,[],neither
2940,1562321426,Trippy Pip,"She blocked me when I pointed out she was heading for political Siberia.

Touchy!",,[],neither
2941,1562365163,Anonymous,"Although one part didnt work out for us, @ChukaUmunna joining LDs was a paving stone many of us needed. i just hope the talks that are rumoured for @sarahwollaston and @heidiallen75 turn out positive. Heidi spreading her positivity around everyone she meets is great",,[],neither
2942,1562361414,Stuart Beach,"I hope @heidiallen75 gained a lot from the much valued @AbingtonPreSch this morning, meeting staff and children and hearing about the impact of funding cuts. It got a brief mention on @BBCLookEast tonight as part of 'a day in the life of our Indy MP'.",,[],neither
2943,1562358723,Catherine Phillips,"Glad to see @Jeremy_Hunt has got his finger on the pulse; I mean, what could possibly be more important than this? *sigh*",,[],neither
2944,1562357499,Anonymous,"I'd still say it was advisory; the difference is that we wouldn't have wasted 3 years arguing with ourselves about what kind of Leave we could agree on, instead we'd have lots more Drs and Nurses for the #NHS71 and would be making sensible reform proposals inside the EU.",,['NHS71'],neither
2945,1562356913,Anonymous,"So pleased @Diogo_Rod_90 has done this, and became an independent like @heidiallen75 so now 2 of my favourite political people are independents! https://twitter.com/Diogo_Rod_90/status/1147176390506233857Â 
",,[],neither
2946,1562354658,Vibes,silence. I hate our leaders.,,[],neither
2947,1562344579,Anonymous,I'm so proud of them,,[],neither
2948,1562343429,Alessandro bordoni,Well done!,,[],neither
2949,1562342428,Dadsonhubby,Wales voted for Brexit,,[],neither
2950,1562340504,Simon Holledge,"Yes indeed, not rocket science. It should be easy enough to decide which is the lead Remain party in each constituency and back that party.",,[],neither
2951,1562331640,Pete Smiff,She's not old...,,[],neither
2952,1562319175,Nick,"You stood on a manifesto to leave the EU which was a lie, you canÂt be trusted, time for a by-election to see if you have any mandate, bet you donÂt see if you have a mandate, you know you would lose.",,[],offensive_language
2953,1562318408,Shane Dempsey,"Presumably because heÂs a despicable chap whoÂs indifferent to, or enthused by, the pain & suffering of animals if it serves a social or political aim.",,[],neither
2954,1562318197,AG,I wish there were more MPs that thought like you Heidi.,,[],neither
2955,1562315479,Anonymous,"Tweet in which @heidiallen75 reveals her timetable for asking the voters of South Cambridgeshire whether they still want her as their MP, despite two changes of party since her election & total repudiation of the manifesto she stood on to get elected.
#DrainTheSwamphttps://twitter.com/heidiallen75/status/1146706065989492736Â 
",,['DrainTheSwamphttps://twitter.com/heidiallen75/status/1146706065989492736'],offensive_language
2956,1562314992,Abington Pre-school,"Getting ready for our visit from @heidiallen75 at @AbingtonPreSch
#earlyyearsfunding @EYAlliance",,['earlyyearsfunding'],neither
2957,1562314621,Alf - #FBPE #ABTV,"What f***ing century are these guys in? Still if they think it is ok to rip live animals apart, it is not a huge step to attacking the disabled & the poor! Austerity is not an economic policy it is a political choice! Meanwhile UK debt has tripled! Business is floundering!Brexit?",,[],neither
2958,1562312281,Jane Gould BCAi FRSA,"Total dog-whistling, obviously. With the problems currently facing this country, itÂs ludicrous.",,[],neither
2959,1562310549,finn,It would be great to have a #fantasygovernment during this scorched earth decade. In for me: @RoryStewartUK @tom_watson @heidiallen75 @jessphillips @DavidGauke @NickBoles @Keir_Starmer @CarolineLucas @DavidLammy  with @IanDunt to keep them honest & @mattforde to keep them talking,,['fantasygovernment'],neither
2960,1562306805,Jane Gould BCAi FRSA,"In your essentially urban, emotion-driven, semi-informed, non-riderÂs opinion. And nothing wrong with a free vote which will not succeed. However, with all the real problems facing this crumbling country itÂs just disappointing dog-whistling.",,[],neither
2961,1562306032,Bob Dore,What is the point of deliberately alienating a significant and vociferous percentage of the population? The man is clearly an idiot.,,[],neither
2962,1562304480,Anonymous,@Anna_Soubry @ChukaUmunna @sarahwollaston @heidiallen75 @libdems @ForChange_Now  Worth a listen.  Perfect summary.https://twitter.com/LeaveEUOfficial/status/1146906896303054848Â ,,[],neither
2964,1562285100,richard trevan,hunt you c..nt,,[],neither
2965,1562425438,Paul,"All to often, some of our MPs would rather wrap themselves up in controversy to make themselves famous, carve out a career and make a name for themselves (for the wrong reasons)

Take a bow @jessphillips, you are up there with the @Anna_SoubryÂs and @heidiallen75Âs of this world. https://twitter.com/SkyNewsPolitics/status/1147173271223373824Â 
",,[],neither
2966,1562457033,Lisa T Mullin,"Nice to see you admitting you are as homophobic as you are transphobic (we all knew that anyway, but good to see you come out of the closet about it).

What next? Calling for lesbians to be banned from women's spaces and sports, because they are a 'threat' to girls?",,[],neither
2967,1562441626,Steve Hinchey #UKYouthSay,@heidiallen75 @Anna_Soubry @ChukaUmunna @LordCFalconer @Mcr4EU @AlbaWhiteWolf We must fight on. We must not let our nation be destroyed by believing the rhetoric of those who will ride the crest of a wave only to plunge us into the deep. It is our youth who will bear the cost.https://twitter.com/steve_hinchey/status/1147586712501202944Â ,,[],neither
2969,1562436688,Anonymous,@heidiallen75 I know youÂll support this so any extra support you can gain to help @stellacreasy would be fantastic thanks!https://twitter.com/stellacreasy/status/1147120507046772736Â ,,[],neither
2971,1562427954,Lisa Taylor,"Lovely to meet @heidiallen75 at the village fete today, sheltering from the rain at the 2nd Bar Hill #Brownies stall. She was a Brownie & a Guide.  #GirlsCan 
We now plan to visit Parliament next summer! @Girlguiding @gguidinganglia @GirlguidingCEpic.twitter.com/HvKt3VNzrW",,"['Brownies', 'GirlsCan']",neither
2972,1562427338,Anonymous,"um, sorry @tom_watson but you have been out beaten by @heidiallen75 and @sarahwollaston on this onehttps://twitter.com/JackKarimi/status/1147244640103477248Â 
",,[],neither
2973,1562426016,Anonymous,"Jess chavette Phillips wouldnÂt even be involved in this if her sons school wasnÂt affected, Jess never being one to knock back a photo/press opportunity, it seems to be the norm within politics nowadays.",,[],neither
